7990	16.96194142635888
8000	16.87159569686395
8010	16.792839857688318
8020	16.734114975348014
8030	16.507579338415123
8040	16.37790184045443
8050	16.374485273902394
8060	16.27722882677162
8070	16.24701179362646
8080	16.223848283420512
8090	16.40922908526845
8100	16.0328664085994
8110	16.069928625086696
8120	15.760685629783039
8130	15.921878950641139
8140	15.71566475410598
8150	15.723444764321375
8160	15.858004877119786
8170	15.674739552412396
8180	15.7266860834345
8190	15.8640948976648
8200	15.811826367458652
8210	15.549766227465708
8220	15.32250990976391
8230	15.256731493203484
8240	15.309855997397719
8250	15.504039051344247
8260	15.86111978004453
8270	15.439010205062564
8280	15.192733879458325
8290	15.656130470555134
8300	15.153249936361775
8310	15.086706116755904
8320	14.824085851512818
8330	14.736397467041638
8340	14.788256470199942
8350	14.603788775824638
8360	14.845834582314824
8370	14.3880978429652
8380	14.424100331614579
8390	15.145102125237985
8400	15.000302623192221
8410	14.562747119842284
8420	14.799923751843162
8430	14.163609459341025
8440	14.094428734512618
8450	14.03575085249285
8460	13.869147752974659
8470	13.803164050961705
8480	13.934222740442944
8490	13.896750164456888
8500	14.171472702896537
8510	14.067072797433722
8520	13.693550037340964
8530	13.74937697336915
8540	13.622445470619846
8550	13.656665103076987
8560	13.692847177262557
8570	13.53538139450894
8580	13.313753917781478
8590	13.37261044396957
8600	13.165090907276072
8610	13.095369115331941
8620	13.404289348061198
8630	13.41924412911606
8640	13.478314646325417
8650	13.134628117385654
8660	13.072727420879474
8670	13.16654447726461
8680	13.009378184800592
8690	13.260939945590335
8700	13.022253521756827
8710	12.86219295717923
8720	12.726717351431025
8730	12.869152460489362
8740	12.574948342088723
8750	12.761112699816186
8760	12.529851309007368
8770	12.496251912891285
8780	12.456239344976996
8790	12.442546082249217
8800	12.601559406661972
8810	12.534474818403858
8820	13.263678580170449
8830	12.700939882687422
8840	12.536790597862526
8850	12.486495608872794
8860	12.377342810393294
8870	12.286544962644424
8880	12.149999030220123
8890	12.340039783557053
8900	12.449617471705587
8910	12.27912799710241
8920	12.368105564660496
8930	12.116059112930472
8940	12.09457602302873
8950	12.205461373429097
8960	12.369230228856779
8970	12.340451788781664
8980	12.26749487869587
8990	11.981013348999527
9000	12.113192111700107
9010	12.022190657387709
9020	11.99435389987299
9030	11.967245630650032
9040	12.038538728470602
9050	12.113966411264354
9060	12.266534524138189
9070	12.15334812493083
9080	12.125351353390151
9090	12.017525500239662
9100	12.163637763856471
9110	12.034439160099549
9120	12.33096307067146
9130	12.357380308914124
9140	12.394350465263528
9150	12.28734678854934
9160	11.770416780733887
9170	11.653000869308642
9180	11.745816042897754
9190	11.512704030267669
9200	11.59504586705503
9210	11.60297291473813
9220	11.887305879406302
9230	11.755381216693843
9240	11.624612230573721
9250	11.622249984027317
9260	11.520868798898228
9270	11.461739120461447
9280	11.317808927918867
9290	11.06459511159613
9300	11.0501908702705
9310	10.934143615801961
9320	10.453024447538406
9330	10.335137263859053
9340	10.240058291151175
9350	9.962768007315235
9360	9.328115138600733
9370	9.07056906789329
9380	8.609299333267021
9390	8.327739153597152
9400	8.001038167026481
9410	7.563945547374474
9420	7.440595626663115
9430	6.950638363639098
9440	6.732613383275417
9450	6.808706976508198
9460	6.9598949024033745
9470	6.534785186612116
9480	6.9159280600120825
9490	6.5726341327583695
9500	6.402811836864634
9510	6.4977078149515926
9520	6.6196325272638
9530	6.79877001320276
9540	6.907196509058255
9550	6.5393023199055005
9560	6.938837024190504
9570	6.949999926924169
9580	7.089831867828544
9590	7.37906611362025
9600	6.9503002291854985
9610	6.982246897878799
9620	7.268242352134085
9630	7.125670239750901
9640	7.052219625416179
9650	7.228496478577272
9660	7.2390602113621965
9670	7.3542904793137795
9680	7.488048646581467
9690	8.024268059283125
9700	8.135472699377669
9710	7.659866494461584
9720	7.349028949271425
9730	7.747708609941911
9740	7.872939381800154
9750	7.788972748165428
9760	7.810814283488859
9770	7.7292444692963365
9780	7.917641577150768
9790	7.965841145171606
9800	7.998017416428298
9810	8.7132070052633
9820	8.594564380407235
9830	8.805792456868259
9840	8.938851631514009
9850	9.143772131391572
9860	9.169983126972541
9870	9.765917424917596
9880	10.15723084430601
9890	10.79604136479905
9900	10.163746113690289
9910	9.863498666092381
9920	10.392165986342912
9930	9.89262222640935
9940	10.176701425530728
9950	10.372956042228413
9960	10.37354236560484
9970	10.320206558584813
9980	10.79415778347944
9990	10.946804285566976
10000	11.294561163116466
10010	12.278801040018978
10020	12.68586063832263
10030	12.08970701198076
10040	12.305329892077168
10050	12.991777680040581
10060	13.524092393073357
10070	13.796501229921642
10080	14.425912317800762
10090	14.402100763306816
10100	14.353776550529531
10110	14.859078545509993
10120	14.767164137055113
10130	15.486877068250106
10140	15.967645722469682
10150	15.991525708685845
10160	16.578158954850405
10170	17.496850687121213
10180	17.7007011972206
10190	18.015885044540365
10200	18.25070395160419
10210	18.24989597757027
10220	19.595945163283165
10230	19.28696042874345
10240	20.10792709098978
10250	21.241813638352564
10260	21.658930947115405
10270	22.339284781062105
10280	22.210385782704805
10290	21.330257634715363
10300	23.04102564937557
10310	22.649428460428418
10320	22.51327671587884
10330	22.886574618850343
10340	23.282666548819424
10350	23.119069967286894
10360	24.309230835094176
10370	23.167430200301244
10380	22.634532620365196
10390	22.765666440084093
10400	23.623677544671356
10410	23.959276822984414
10420	24.60704100963376
10430	24.689204685581267
10440	24.68416309178261
10450	25.493600145031955
10460	26.05669348730198
10470	27.213304677454786
10480	27.02125667692421
10490	28.25428743609866
10500	29.903807688091366
10510	32.05986351986622
10520	32.112870697608294
10530	32.23057368835293
10540	32.3163738136545
10550	34.44646884220951
10560	35.62856550066096
10570	35.02381929830211
10580	37.825881471369065
10590	38.117181627031975
10600	37.64473209898168
10610	36.327843340056155
10620	37.92190153660864
10630	36.44899416624839
10640	36.863421438816346
10650	34.89275343438259
10660	36.69260334969848
10670	39.35743860686047
10680	41.09718342141753
10690	39.97676121491228
10700	42.33286242584727
10710	42.96726672395882
10720	44.53865099733692
10730	45.86522309150126
10740	47.27885883458675
10750	51.12597056993992
10760	53.47887434678124
10770	58.229012228980274
10780	57.68609832914548
10790	59.50112457932065
10800	57.85166297169946
10810	59.646785619010814
10820	60.494569929381704
10830	61.81328862677172
10840	61.41138412646639
10850	65.85560123576909
