0	1.9843055897889837e-15
5	6.350781920410148e-8
10	3.316696947008392e-7
15	1.0029511669526601e-6
20	2.524767654747364e-6
25	5.564698181579034e-6
30	0.000011528493821121212
35	0.000022965363914146682
40	0.000043670774524872176
45	0.00008475182958385121
50	0.00015716589182929855
55	0.00026590528952336495
60	0.0005901266695956726
65	0.0011282210730453877
70	0.0021984025277687795
75	0.004250509471405745
80	0.007947650801768217
85	0.014222169737536471
90	0.024022589433509278
95	0.03775992153126207
100	0.054307649799511706
105	0.07164874261682412
110	0.08735486331148298
115	0.0992370420150531
120	0.1058600230453935
125	0.10700887341712123
130	0.10313973837078962
135	0.0953626635249669
140	0.08509443423259358
145	0.07351426283573376
150	0.06185002435006258
155	0.05094090477295457
160	0.041186592484824154
165	0.03296941625636395
170	0.02622820246666715
175	0.020967758033584527
180	0.016948405996911983
185	0.014017547859426929
190	0.011960538591696518
195	0.010586935366890246
200	0.00973387820815216
205	0.009260816677944055
210	0.009069770186376787
215	0.009074836434946585
220	0.009202209855355099
225	0.009403178160857936
230	0.009653314581681805
235	0.009934613438187878
240	0.010223659015222677
245	0.010505492241864514
250	0.010772459683867426
255	0.011023020837480635
260	0.011260266332386209
265	0.011482379020420375
270	0.011686619362206318
275	0.011873214199416258
280	0.012043665653127705
285	0.012199368411657703
290	0.012340801726716371
295	0.012468899818845853
300	0.012584970766746762
