0.9999,2.5e-05,2.5e-05,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5e-05,0.9999,0.0,2.5e-05,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0
2.5e-05,0.0,0.9999,2.5e-05,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.0,0.0
0.0,2.5e-05,2.5e-05,0.9999,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.0
2.5e-05,0.0,0.0,0.0,0.9999,2.5e-05,2.5e-05,0.0,0.0,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0
0.0,2.5e-05,0.0,0.0,2.5e-05,0.9999,0.0,2.5e-05,0.0,0.0,0.0,0.0,0.0,2.5e-05,0.0,0.0
0.0,0.0,2.5e-05,0.0,2.5e-05,0.0,0.9999,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-05,0.0
0.0,0.0,0.0,2.5e-05,0.0,2.5e-05,2.5e-05,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-05
2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,2.5e-05,2.5e-05,0.0,2.5e-05,0.0,0.0,0.0
0.0,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-05,0.9999,0.0,2.5e-05,0.0,2.5e-05,0.0,0.0
0.0,0.0,2.5e-05,0.0,0.0,0.0,0.0,0.0,2.5e-05,0.0,0.9999,2.5e-05,0.0,0.0,2.5e-05,0.0
0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.0,0.0,2.5e-05,2.5e-05,0.9999,0.0,0.0,0.0,2.5e-05
0.0,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.9999,2.5e-05,2.5e-05,0.0
0.0,0.0,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,0.0,2.5e-05,0.9999,0.0,2.5e-05
0.0,0.0,0.0,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,2.5e-05,0.0,0.9999,2.5e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,2.5e-05,0.0,2.5e-05,2.5e-05,0.9999
