0.999,0.00025,0.00025,0.0,0.00025,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00025,0.999,0.0,0.00025,0.0,0.00025,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0
0.00025,0.0,0.999,0.00025,0.0,0.0,0.00025,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0
0.0,0.00025,0.00025,0.999,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0
0.00025,0.0,0.0,0.0,0.999,0.00025,0.00025,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0
0.0,0.00025,0.0,0.0,0.00025,0.999,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0
0.0,0.0,0.00025,0.0,0.00025,0.0,0.999,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0
0.0,0.0,0.0,0.00025,0.0,0.00025,0.00025,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025
0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.00025,0.00025,0.0,0.00025,0.0,0.0,0.0
0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.999,0.0,0.00025,0.0,0.00025,0.0,0.0
0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.999,0.00025,0.0,0.0,0.00025,0.0
0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.00025,0.00025,0.999,0.0,0.0,0.0,0.00025
0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.999,0.00025,0.00025,0.0
0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.00025,0.0,0.0,0.00025,0.999,0.0,0.00025
0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.00025,0.0,0.00025,0.0,0.999,0.00025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.00025,0.0,0.00025,0.00025,0.999
