0,10,10,10,10,10,10,6000,10,10,10,200,10,2000,10,962600,1500
1,10,10,10,10,10,10,6000,10,10,10,200,10,2000,10,962600,1500
2,40,38,38,7,47,40,22678,42,41,34,1619,38,8075,37,3.46985e+06,6358
3,40,38,38,7,47,40,22678,42,41,34,1619,38,8075,37,3.46985e+06,6358
4,67,53,58,5,74,58,34762,68,60,40,2973,55,12279,57,5.29394e+06,9719
5,67,53,58,5,74,58,34762,68,60,40,2973,55,12279,57,5.29394e+06,9719
6,63,47,56,4,68,52,31416,58,53,32,2708,50,11049,53,4.77712e+06,8746
7,63,47,56,4,68,52,31416,58,53,32,2708,50,11049,53,4.77712e+06,8746
8,57,51,57,4,64,54,31342,54,51,32,2787,50,10961,51,4.75709e+06,8758
9,57,51,57,4,64,54,31342,54,51,32,2787,50,10961,51,4.75709e+06,8758
10,59,51,59,4,66,47,31242,54,50,34,2873,49,10897,49,4.73251e+06,8697
11,59,51,59,4,66,47,31242,54,50,34,2873,49,10897,49,4.73251e+06,8697
12,59,50,55,3,65,45,30839,58,47,32,2926,47,10815,39,4.70003e+06,8705
13,59,50,55,3,65,45,30839,58,47,32,2926,47,10815,39,4.70003e+06,8705
14,59,52,57,3,64,46,31060,58,49,29,3028,47,10843,35,4.72547e+06,8758
15,59,52,57,3,64,46,31060,58,49,29,3028,47,10843,35,4.72547e+06,8758
16,60,52,54,3,65,45,30901,52,47,31,3068,39,10841,32,4.70066e+06,8700
17,60,52,54,3,65,45,30901,52,47,31,3068,39,10841,32,4.70066e+06,8700
18,60,57,49,3,70,45,31111,52,49,30,3185,46,10940,35,4.72522e+06,8689
19,60,57,49,3,70,45,31111,52,49,30,3185,46,10940,35,4.72522e+06,8689
20,59,52,44,2,71,47,30895,52,50,30,3206,43,10854,40,4.70048e+06,8582
21,59,52,44,2,71,47,30895,52,50,30,3206,43,10854,40,4.70048e+06,8582
22,62,47,42,2,79,48,31022,52,47,27,3323,42,10871,47,4.72483e+06,8654
23,62,47,42,2,79,48,31022,52,47,27,3323,42,10871,47,4.72483e+06,8654
24,63,48,47,2,82,48,30899,51,45,26,3339,38,10837,44,4.69932e+06,8675
25,63,48,47,2,82,48,30899,51,45,26,3339,38,10837,44,4.69932e+06,8675
26,67,50,43,2,75,46,30980,52,47,26,3407,36,10872,43,4.7265e+06,8665
27,67,50,43,2,75,46,30980,52,47,26,3407,36,10872,43,4.7265e+06,8665
28,69,52,45,2,78,44,30873,52,46,23,3481,34,10800,50,4.69671e+06,8596
29,69,52,45,2,78,44,30873,52,46,23,3481,34,10800,50,4.69671e+06,8596
30,70,49,43,2,83,42,31043,52,44,26,3609,35,10826,52,4.7279e+06,8680
31,70,49,43,2,83,42,31043,52,44,26,3609,35,10826,52,4.7279e+06,8680
32,76,47,44,2,81,38,30849,54,43,23,3627,37,10782,50,4.696e+06,8615
33,76,47,44,2,81,38,30849,54,43,23,3627,37,10782,50,4.696e+06,8615
34,76,44,41,2,82,36,31132,50,38,19,3761,38,10824,50,4.72875e+06,8616
35,76,44,41,2,82,36,31132,50,38,19,3761,38,10824,50,4.72875e+06,8616
36,70,48,41,2,75,35,30735,48,38,20,3748,40,10746,54,4.69552e+06,8582
37,70,48,41,2,75,35,30735,48,38,20,3748,40,10746,54,4.69552e+06,8582
38,73,47,42,2,81,35,31014,54,37,17,3892,36,10887,57,4.72945e+06,8674
39,73,47,42,2,81,35,31014,54,37,17,3892,36,10887,57,4.72945e+06,8674
40,76,49,36,2,88,34,30855,52,38,18,3910,36,10871,58,4.69885e+06,8645
41,76,49,36,2,88,34,30855,52,38,18,3910,36,10871,58,4.69885e+06,8645
42,75,43,35,2,87,36,31017,52,36,19,3995,35,10960,62,4.7243e+06,8687
43,75,43,35,2,87,36,31017,52,36,19,3995,35,10960,62,4.7243e+06,8687
44,72,45,38,2,88,36,30772,50,36,20,4033,34,10867,64,4.6995e+06,8593
45,72,45,38,2,88,36,30772,50,36,20,4033,34,10867,64,4.6995e+06,8593
46,72,46,38,1,81,34,30939,48,34,15,4042,37,10866,66,4.72268e+06,8657
47,72,46,38,1,81,34,30939,48,34,15,4042,37,10866,66,4.72268e+06,8657
48,72,47,34,1,83,36,30773,43,31,13,4077,38,10802,61,4.7012e+06,8555
49,72,47,34,1,83,36,30773,43,31,13,4077,38,10802,61,4.7012e+06,8555
50,74,51,33,0,84,38,30867,41,31,12,4110,34,10843,63,4.72299e+06,8615
51,74,51,33,0,84,38,30867,41,31,12,4110,34,10843,63,4.72299e+06,8615
52,74,50,33,0,79,38,30775,44,30,14,4165,31,10830,57,4.70116e+06,8608
53,74,50,33,0,79,38,30775,44,30,14,4165,31,10830,57,4.70116e+06,8608
54,70,56,31,0,80,40,31004,47,31,14,4267,31,10866,54,4.72262e+06,8668
55,70,56,31,0,80,40,31004,47,31,14,4267,31,10866,54,4.72262e+06,8668
56,65,53,36,0,85,37,30696,45,30,15,4277,32,10789,58,4.70142e+06,8543
57,65,53,36,0,85,37,30696,45,30,15,4277,32,10789,58,4.70142e+06,8543
58,66,54,36,0,85,40,30769,43,31,16,4382,30,10776,57,4.72272e+06,8574
59,66,54,36,0,85,40,30769,43,31,16,4382,30,10776,57,4.72272e+06,8574
60,59,53,39,0,87,37,30618,43,30,15,4457,32,10646,58,4.70095e+06,8466
61,59,53,39,0,87,37,30618,43,30,15,4457,32,10646,58,4.70095e+06,8466
62,64,51,41,0,78,37,30886,44,31,15,4588,31,10712,59,4.72281e+06,8528
63,64,51,41,0,78,37,30886,44,31,15,4588,31,10712,59,4.72281e+06,8528
64,68,48,38,0,78,39,30790,43,31,15,4611,31,10658,61,4.70025e+06,8451
65,68,48,38,0,78,39,30790,43,31,15,4611,31,10658,61,4.70025e+06,8451
66,65,40,34,0,75,40,30847,49,33,13,4718,29,10641,63,4.7214e+06,8512
67,65,40,34,0,75,40,30847,49,33,13,4718,29,10641,63,4.7214e+06,8512
68,69,40,36,0,76,39,30682,54,37,13,4762,28,10537,60,4.70115e+06,8433
69,69,40,36,0,76,39,30682,54,37,13,4762,28,10537,60,4.70115e+06,8433
70,72,36,34,0,74,33,30751,58,36,13,4838,29,10581,57,4.72185e+06,8420
71,72,36,34,0,74,33,30751,58,36,13,4838,29,10581,57,4.72185e+06,8420
72,68,34,33,0,78,32,30605,54,41,12,4797,27,10583,58,4.7017e+06,8339
73,68,34,33,0,78,32,30605,54,41,12,4797,27,10583,58,4.7017e+06,8339
74,65,35,33,0,81,31,30702,56,42,14,4915,27,10746,61,4.72294e+06,8422
75,65,35,33,0,81,31,30702,56,42,14,4915,27,10746,61,4.72294e+06,8422
76,63,32,38,0,87,29,30569,62,42,11,4911,24,10697,61,4.69917e+06,8427
77,63,32,38,0,87,29,30569,62,42,11,4911,24,10697,61,4.69917e+06,8427
78,61,27,32,0,90,28,30817,66,40,10,5076,25,10780,57,4.72425e+06,8516
79,61,27,32,0,90,28,30817,66,40,10,5076,25,10780,57,4.72425e+06,8516
80,63,30,33,0,84,29,30620,69,39,11,5070,24,10731,55,4.6982e+06,8399
81,63,30,33,0,84,29,30620,69,39,11,5070,24,10731,55,4.6982e+06,8399
82,61,29,37,0,80,27,30771,67,37,11,5163,21,10744,55,4.72615e+06,8440
83,61,29,37,0,80,27,30771,67,37,11,5163,21,10744,55,4.72615e+06,8440
84,64,28,42,0,83,24,30575,71,37,9,5161,17,10664,53,4.69438e+06,8375
85,64,28,42,0,83,24,30575,71,37,9,5161,17,10664,53,4.69438e+06,8375
86,70,33,44,0,88,22,30753,73,37,13,5262,16,10697,52,4.72854e+06,8392
87,70,33,44,0,88,22,30753,73,37,13,5262,16,10697,52,4.72854e+06,8392
88,70,33,45,0,84,24,30594,71,37,15,5299,15,10605,52,4.69523e+06,8389
89,70,33,45,0,84,24,30594,71,37,15,5299,15,10605,52,4.69523e+06,8389
90,68,33,48,0,92,22,30735,73,40,12,5414,19,10692,58,4.72701e+06,8503
91,68,33,48,0,92,22,30735,73,40,12,5414,19,10692,58,4.72701e+06,8503
92,68,39,47,0,92,20,30513,69,39,13,5459,14,10616,57,4.69571e+06,8505
93,68,39,47,0,92,20,30513,69,39,13,5459,14,10616,57,4.69571e+06,8505
94,60,39,44,0,90,22,30843,67,33,11,5610,15,10681,56,4.72685e+06,8574
95,60,39,44,0,90,22,30843,67,33,11,5610,15,10681,56,4.72685e+06,8574
96,60,35,41,0,92,23,30614,66,33,10,5666,13,10567,52,4.69425e+06,8628
97,60,35,41,0,92,23,30614,66,33,10,5666,13,10567,52,4.69425e+06,8628
98,64,36,38,0,98,18,30981,66,36,11,5762,13,10599,51,4.72617e+06,8618
99,64,36,38,0,98,18,30981,66,36,11,5762,13,10599,51,4.72617e+06,8618
100,64,36,31,0,101,20,30867,59,32,12,5783,15,10563,49,4.695e+06,8531
101,64,36,31,0,101,20,30867,59,32,12,5783,15,10563,49,4.695e+06,8531
102,62,39,34,0,103,22,31109,64,33,11,5890,16,10586,45,4.72466e+06,8664
103,62,39,34,0,103,22,31109,64,33,11,5890,16,10586,45,4.72466e+06,8664
104,63,37,35,0,107,24,30938,61,32,10,5878,16,10538,45,4.69614e+06,8564
105,63,37,35,0,107,24,30938,61,32,10,5878,16,10538,45,4.69614e+06,8564
106,68,40,37,0,114,24,31203,67,32,10,5955,14,10527,46,4.7242e+06,8538
107,68,40,37,0,114,24,31203,67,32,10,5955,14,10527,46,4.7242e+06,8538
108,70,41,38,0,117,22,30866,65,32,10,5987,14,10426,47,4.69613e+06,8510
109,70,41,38,0,117,22,30866,65,32,10,5987,14,10426,47,4.69613e+06,8510
110,67,38,42,0,117,23,30992,61,31,10,6118,15,10403,47,4.72441e+06,8658
111,67,38,42,0,117,23,30992,61,31,10,6118,15,10403,47,4.72441e+06,8658
112,58,36,45,0,111,20,30865,62,33,10,6127,14,10321,43,4.69636e+06,8626
113,58,36,45,0,111,20,30865,62,33,10,6127,14,10321,43,4.69636e+06,8626
114,63,35,45,0,107,20,30951,60,32,10,6224,15,10386,46,4.72294e+06,8693
115,63,35,45,0,107,20,30951,60,32,10,6224,15,10386,46,4.72294e+06,8693
116,60,36,44,0,105,20,30702,57,30,8,6264,14,10322,50,4.6965e+06,8661
117,60,36,44,0,105,20,30702,57,30,8,6264,14,10322,50,4.6965e+06,8661
118,64,37,44,0,107,21,30821,56,32,7,6314,14,10346,48,4.72298e+06,8728
119,64,37,44,0,107,21,30821,56,32,7,6314,14,10346,48,4.72298e+06,8728
120,63,33,47,0,110,18,30720,47,32,9,6361,15,10285,49,4.69686e+06,8746
